Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
78735,"$25,000 under $50,000",1524,1462,1470,444,33863,3993
78735,"$50,000 under $75,000",972,1869,2006,848,41899,6120
78735,"$75,000 under $100,000",720,2548,3016,1162,45233,6986
78735,"$100,000 under $200,000",1482,9088,11378,4608,159500,28659
78735,"$200,000 or more",1169,19401,17279,20085,790268,202894
,,,,,,,
78736,,3914,7372,11291,4014,203754,37222
78736,"$1 under $25,000",1188,453,591,133,3889,362
78736,"$25,000 under $50,000",894,863,1352,219,18318,1987
78736,"$50,000 under $75,000",609,1130,1780,437,25200,3336
78736,"$75,000 under $100,000",399,963,1505,555,25657,3760
78736,"$100,000 under $200,000",639,2668,4080,1496,68661,12229
78736,"$200,000 or more",185,1295,1983,1174,62029,15548
,,,,,,,
78737,,6110,24325,35126,12597,508331,101379
78737,"$1 under $25,000",1536,742,1087,201,4102,360
78737,"$25,000 under $50,000",786,1335,1704,401,15293,1617
78737,"$50,000 under $75,000",629,2113,2807,746,23989,2988
78737,"$75,000 under $100,000",724,3208,4466,990,43028,5747
78737,"$100,000 under $200,000",1774,10689,16446,4805,186743,32318
78737,"$200,000 or more",661,6238,8616,5454,235176,58349
,,,,,,,
78738,,6232,34038,51369,22666,926059,224086
78738,"$1 under $25,000",1393,952,1051,249,4070,344
78738,"$25,000 under $50,000",742,1423,2035,542,14504,1596
78738,"$50,000 under $75,000",562,2008,2992,904,20604,2547
78738,"$75,000 under $100,000",506,2405,3708,1135,27777,3619
78738,"$100,000 under $200,000",1533,10332,17165,5417,164311,29025
78738,"$200,000 or more",1496,16918,24418,14419,694793,186955
,,,,,,,
78739,,7137,31680,47974,16361,720472,147184
78739,"$1 under $25,000",1360,628,835,140,3423,311
78739,"$25,000 under $50,000",665,1248,1659,393,12907,1392
78739,"$50,000 under $75,000",656,2359,3380,735,25007,3041
78739,"$75,000 under $100,000",749,3512,5044,1225,43797,5582
78739,"$100,000 under $200,000",2573,15417,24262,6825,279256,49023
78739,"$200,000 or more",1134,8516,12794,7043,356082,87835
,,,,,,,
78741,,19401,3852,7346,1828,259372,34505
78741,"$1 under $25,000",11992,309,690,133,37590,3284
78741,"$25,000 under $50,000",5543,1035,2105,413,104023,11281
78741,"$50,000 under $75,000",1166,926,1824,534,49991,7137
78741,"$75,000 under $100,000",374,616,980,232,25019,4027
78741,"$100,000 under $200,000",283,724,1422,374,29786,5611
78741,"$200,000 or more",43,242,325,142,12963,3165
,,,,,,,
78742,,313,0,0,0,4319,564
78742,"$1 under $25,000",184,0,0,0,360,28
78742,"$25,000 under $50,000",84,0,0,0,1493,159
78742,"$50,000 under $75,000",45,0,0,0,2466,377
78742,"$75,000 under $100,000",0,0,0,0,0,0
78742,"$100,000 under $200,000",0,0,0,0,0,0
78742,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78744,,19140,4598,11192,2589,288409,40525
78744,"$1 under $25,000",10294,507,1278,167,25392,2089
78744,"$25,000 under $50,000",6335,1742,4271,723,102797,9811
78744,"$50,000 under $75,000",1675,1253,3234,684,65681,8126
78744,"$75,000 under $100,000",534,517,1347,379,33340,4678
78744,"$100,000 under $200,000",272,579,1062,636,26766,4544
78744,"$200,000 or more",30,0,0,0,34433,11277
,,,,,,,
78745,,30057,22084,37314,10760,824373,123872
78745,"$1 under $25,000",12414,1776,3253,637,45408,4125
78745,"$25,000 under $50,000",9400,5209,8626,1828,200616,22858
78745,"$50,000 under $75,000",4209,5677,9750,2243,180318,25218
78745,"$75,000 under $100,000",2091,3750,6522,2000,135822,20310
78745,"$100,000 under $200,000",1720,4545,7559,2925,177279,32056
78745,"$200,000 or more",223,1127,1604,1127,84930,19305
,,,,,,,
78746,,14480,97723,91428,117274,3078527,791753
78746,"$1 under $25,000",4077,1937,2051,480,16104,1089
78746,"$25,000 under $50,000",2073,3200,2817,915,47046,5070
78746,"$50,000 under $75,000",1254,3769,3473,1187,52589,7475
78746,"$75,000 under $100,000",1004,5543,4666,2079,59494,8805
78746,"$100,000 under $200,000",2481,21175,22012,9296,264903,47857
78746,"$200,000 or more",3591,62099,56409,103317,2638391,721457
,,,,,,,
78747,,7389,9379,17108,5337,247007,38490
78747,"$1 under $25,000",2558,528,983,156,7397,608
78747,"$25,000 under $50,000",2304,1748,3825,585,42688,4163
78747,"$50,000 under $75,000",1097,1904,3876,734,43502,5436
78747,"$75,000 under $100,000",633,1702,3162,810,38711,5317
78747,"$100,000 under $200,000",655,2534,4164,1943,68067,12231
78747,"$200,000 or more",142,963,1098,1109,46642,10735
,,,,,,,
78748,,21914,29610,54073,13807,796173,121523
78748,"$1 under $25,000",6968,1430,2503,405,24997,2175
78748,"$25,000 under $50,000",6165,4943,8888,1662,134676,14315
78748,"$50,000 under $75,000",3652,6642,12439,2464,152509,20445
78748,"$75,000 under $100,000",2324,6165,11744,2743,145890,20629
78748,"$100,000 under $200,000",2507,8867,16009,5043,254476,44031
78748,"$200,000 or more",298,1563,2490,1490,83625,19928
,,,,,,,
78749,,17078,34304,52567,18015,880451,149170
78749,"$1 under $25,000",4197,1471,1849,374,14895,1332
78749,"$25,000 under $50,000",3796,3419,5172,1165,85986,9971
78749,"$50,000 under $75,000",2745,5444,8464,2092,117293,16170
78749,"$75,000 under $100,000",2265,6387,10368,2774,142919,20401
78749,"$100,000 under $200,000",3456,14051,21858,8248,366300,64733
78749,"$200,000 or more",619,3532,4856,3362,153058,36563
,,,,,,,
78750,,13349,38866,42616,20265,890824,175450
78750,"$1 under $25,000",3839,1313,1344,275,12409,1101
78750,"$25,000 under $50,000",2738,2753,3092,1023,57117,6348
78750,"$50,000 under $75,000",1701,3726,4245,1422,71863,9680
78750,"$75,000 under $100,000",1239,4329,4926,1872,77567,11077
78750,"$100,000 under $200,000",2567,15174,17420,7304,281997,50668
78750,"$200,000 or more",1265,11571,11589,8369,389871,96576
,,,,,,,
78751,,7425,9193,11471,3451,265137,46902
78751,"$1 under $25,000",3306,575,589,118,15259,1338
78751,"$25,000 under $50,000",2115,896,1007,262,49736,5891
78751,"$50,000 under $75,000",753,1322,1689,334,34076,5115
78751,"$75,000 under $100,000",409,1183,1436,333,26593,4238
78751,"$100,000 under $200,000",615,2932,4482,1007,68115,12867
78751,"$200,000 or more",227,2285,2268,1397,71358,17453
,,,,,,,
78752,,8033,2772,4664,1960,143375,20726
78752,"$1 under $25,000",4341,251,415,99,12509,1056
78752,"$25,000 under $50,000",2501,690,1132,471,45196,4854
78752,"$50,000 under $75,000",689,673,1155,393,29616,4112
78752,"$75,000 under $100,000",268,421,807,298,17668,2803
78752,"$100,000 under $200,000",200,512,1155,699,20792,3821
78752,"$200,000 or more",34,225,0,0,17594,4080
,,,,,,,
78753,,21854,8915,15305,6614,382073,51431
78753,"$1 under $25,000",11262,737,1434,297,29102,2466
78753,"$25,000 under $50,000",6750,2527,4616,1185,115342,11762
78753,"$50,000 under $75,000",2083,2275,4118,1516,85005,11159
78753,"$75,000 under $100,000",966,1557,2488,1361,61768,8916
78753,"$100,000 under $200,000",729,1679,2481,1823,74985,13485
78753,"$200,000 or more",64,140,168,432,15871,3643
,,,,,,,
78754,,7888,7141,13885,4041,231055,33517
78754,"$1 under $25,000",2780,429,775,119,8945,769
78754,"$25,000 under $50,000",2523,1561,2893,594,50688,5474
78754,"$50,000 under $75,000",1253,1823,3835,875,51718,6697
78754,"$75,000 under $100,000",661,1348,2758,774,41486,5989
78754,"$100,000 under $200,000",610,1711,3275,1455,62896,11107
78754,"$200,000 or more",61,269,349,224,15322,3481
,,,,,,,
78756,,4357,10006,12183,4335,276245,55954
78756,"$1 under $25,000",1354,339,399,67,6056,535
78756,"$25,000 under $50,000",1192,922,901,241,28816,3527
78756,"$50,000 under $75,000",551,1041,1138,433,24323,3632
78756,"$75,000 under $100,000",346,1285,1441,338,22194,3505
78756,"$100,000 under $200,000",614,3609,4628,1113,68494,12979
78756,"$200,000 or more",300,2810,3676,2143,126362,31776
,,,,,,,
78757,,11382,19847,27170,9228,488046,84802
78757,"$1 under $25,000",3642,1143,1340,310,13487,1250
78757,"$25,000 under $50,000",3023,2492,2812,845,68102,7986
78757,"$50,000 under $75,000",1646,3367,4259,1270,71262,10181
78757,"$75,000 under $100,000",1182,3699,5039,1470,75823,11449
78757,"$100,000 under $200,000",1573,7114,10824,3371,167651,30360
78757,"$200,000 or more",316,2032,2896,1962,91721,23576
,,,,,,,
78758,,21140,9871,16029,7746,492050,75858
78758,"$1 under $25,000",10111,883,1305,354,30669,2660
78758,"$25,000 under $50,000",6350,2067,3735,872,122259,13437
78758,"$50,000 under $75,000",2369,2246,4037,1484,102503,14403
78758,"$75,000 under $100,000",1193,1754,2696,1346,78235,11993
78758,"$100,000 under $200,000",978,2219,3313,2031,102160,18680
78758,"$200,000 or more",139,702,943,1659,56224,14685
,,,,,,,
78759,,21491,48849,52773,29064,1334531,259435
78759,"$1 under $25,000",5873,1757,1906,490,23483,2104
78759,"$25,000 under $50,000",5333,3152,3153,1497,125000,14886
78759,"$50,000 under $75,000",3080,5013,5450,2541,135893,19823
78759,"$75,000 under $100,000",1935,5455,6344,2661,126104,19367
78759,"$100,000 under $200,000",3668,19461,21684,10398,403689,73369
78759,"$200,000 or more",1602,14011,14236,11477,520362,129886
,,,,,,,
78801,,8101,3099,4332,4102,176804,28358
78801,"$1 under $25,000",4616,188,220,168,8797,699
78801,"$25,000 under $50,000",1781,404,614,403,28933,2629
78801,"$50,000 under $75,000",755,535,800,614,29625,3532
78801,"$75,000 under $100,000",450,597,822,743,27429,3504
78801,"$100,000 under $200,000",406,929,1500,980,40721,6833
78801,"$200,000 or more",93,446,376,1194,41299,11161
,,,,,,,
78827,,510,71,73,189,7500,937
78827,"$1 under $25,000",279,0,0,0,489,41
78827,"$25,000 under $50,000",141,0,73,60,2537,258
78827,"$50,000 under $75,000",55,71,0,129,1987,229
78827,"$75,000 under $100,000",35,0,0,0,2487,409
78827,"$100,000 under $200,000",0,0,0,0,0,0
78827,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78828,,135,0,0,0,4317,612
78828,"$1 under $25,000",56,0,0,0,116,0
78828,"$25,000 under $50,000",79,0,0,0,4201,612
78828,"$50,000 under $75,000",0,0,0,0,0,0
78828,"$75,000 under $100,000",0,0,0,0,0,0
78828,"$100,000 under $200,000",0,0,0,0,0,0
78828,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78829,,514,12,0,60,9554,1939
78829,"$1 under $25,000",329,12,0,30,565,49
78829,"$25,000 under $50,000",125,0,0,0,1729,129
78829,"$50,000 under $75,000",60,0,0,30,7260,1761
78829,"$75,000 under $100,000",0,0,0,0,0,0
78829,"$100,000 under $200,000",0,0,0,0,0,0
78829,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78830,,245,0,0,0,4747,651
78830,"$1 under $25,000",133,0,0,0,245,25
78830,"$25,000 under $50,000",58,0,0,0,1076,186
78830,"$50,000 under $75,000",21,0,0,0,683,0
78830,"$75,000 under $100,000",33,0,0,0,2743,440
78830,"$100,000 under $200,000",0,0,0,0,0,0
78830,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78832,,1260,299,599,600,38678,5547
78832,"$1 under $25,000",554,50,0,0,1094,93
78832,"$25,000 under $50,000",308,0,0,130,5225,529
78832,"$50,000 under $75,000",175,48,263,154,6921,809
78832,"$75,000 under $100,000",103,56,0,118,6419,824
78832,"$100,000 under $200,000",120,145,336,198,19019,3292
78832,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78833,,492,164,184,328,9653,1326
78833,"$1 under $25,000",266,0,0,0,321,30
78833,"$25,000 under $50,000",109,78,0,110,1717,153
78833,"$50,000 under $75,000",51,0,184,0,1979,221
78833,"$75,000 under $100,000",27,86,0,218,1651,226
78833,"$100,000 under $200,000",39,0,0,0,3985,696
78833,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78834,,3369,680,1301,1497,147774,32236
78834,"$1 under $25,000",1766,0,0,59,3362,281
78834,"$25,000 under $50,000",806,141,183,169,13837,1251
78834,"$50,000 under $75,000",373,125,233,293,14447,1725
78834,"$75,000 under $100,000",188,121,260,222,11179,1507
78834,"$100,000 under $200,000",177,177,625,277,17434,2955
78834,"$200,000 or more",59,116,0,477,87515,24517
,,,,,,,
78838,,215,146,221,166,8586,1525
78838,"$1 under $25,000",103,0,0,0,228,20
78838,"$25,000 under $50,000",41,0,0,0,674,68
78838,"$50,000 under $75,000",21,0,0,0,818,103
78838,"$75,000 under $100,000",50,146,221,166,6866,1334
78838,"$100,000 under $200,000",0,0,0,0,0,0
78838,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78839,,3281,358,493,537,50426,7767
78839,"$1 under $25,000",2078,0,0,35,3476,280
78839,"$25,000 under $50,000",737,84,113,100,11865,1038
78839,"$50,000 under $75,000",265,69,112,165,10189,1136
78839,"$75,000 under $100,000",115,74,130,74,6742,865
78839,"$100,000 under $200,000",66,131,138,163,6036,1013
78839,"$200,000 or more",20,0,0,0,12118,3435
,,,,,,,
78840,,18412,6291,12863,5517,405600,56016
78840,"$1 under $25,000",9324,249,567,158,18806,1525
78840,"$25,000 under $50,000",4496,856,1711,602,74970,6791
78840,"$50,000 under $75,000",2170,1286,2745,1033,84211,9608
78840,"$75,000 under $100,000",1232,1241,2758,967,74717,9346
78840,"$100,000 under $200,000",1050,2037,4202,1788,104619,16815
78840,"$200,000 or more",140,622,880,969,48277,11931
,,,,,,,
78843,,119,0,0,0,1079,112
78843,"$1 under $25,000",119,0,0,0,1079,112
78843,"$25,000 under $50,000",0,0,0,0,0,0
78843,"$50,000 under $75,000",0,0,0,0,0,0
78843,"$75,000 under $100,000",0,0,0,0,0,0
78843,"$100,000 under $200,000",0,0,0,0,0,0
78843,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78850,,539,261,392,328,16808,2602
78850,"$1 under $25,000",242,0,0,0,525,48
78850,"$25,000 under $50,000",127,0,0,0,2314,215
78850,"$50,000 under $75,000",73,137,255,72,2891,314
78850,"$75,000 under $100,000",41,0,0,0,2541,313
78850,"$100,000 under $200,000",56,124,137,256,8537,1712
78850,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78852,,18190,3925,8956,3088,268075,33683
78852,"$1 under $25,000",10606,236,472,108,17239,1399
78852,"$25,000 under $50,000",4442,665,1685,566,62308,5047
78852,"$50,000 under $75,000",1662,782,1892,716,59450,6164
78852,"$75,000 under $100,000",841,713,1833,593,48780,5963
78852,"$100,000 under $200,000",551,990,2283,736,51271,8235
78852,"$200,000 or more",88,539,791,369,29027,6875
,,,,,,,
78861,,5036,2611,5093,3336,147527,22674
78861,"$1 under $25,000",2274,141,197,128,5361,465
78861,"$25,000 under $50,000",1317,330,774,208,23425,2300
78861,"$50,000 under $75,000",619,399,876,395,24487,2839
78861,"$75,000 under $100,000",358,405,946,355,21955,2819
78861,"$100,000 under $200,000",375,941,1761,1034,38521,6372
78861,"$200,000 or more",93,395,539,1216,33778,7879
,,,,,,,
78870,,380,72,103,260,11847,1778
78870,"$1 under $25,000",186,0,0,71,345,29
78870,"$25,000 under $50,000",92,0,0,0,1590,143
78870,"$50,000 under $75,000",39,72,103,0,1395,157
78870,"$75,000 under $100,000",24,0,0,189,1407,157
78870,"$100,000 under $200,000",39,0,0,0,7110,1292
78870,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78873,,709,436,655,634,24091,3612
78873,"$1 under $25,000",347,57,148,0,568,52
78873,"$25,000 under $50,000",154,68,0,135,2391,234
78873,"$50,000 under $75,000",90,114,246,147,3472,418
78873,"$75,000 under $100,000",52,0,0,0,3234,427
78873,"$100,000 under $200,000",66,197,261,352,14426,2481
78873,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78877,,343,34,76,39,7938,1230
78877,"$1 under $25,000",166,0,0,0,187,15
78877,"$25,000 under $50,000",92,34,76,39,1344,127
78877,"$50,000 under $75,000",44,0,0,0,1810,217
78877,"$75,000 under $100,000",41,0,0,0,4597,871
78877,"$100,000 under $200,000",0,0,0,0,0,0
78877,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78879,,117,88,0,51,3676,586
78879,"$1 under $25,000",52,0,0,0,172,19
78879,"$25,000 under $50,000",65,88,0,51,3504,567
78879,"$50,000 under $75,000",0,0,0,0,0,0
78879,"$75,000 under $100,000",0,0,0,0,0,0
78879,"$100,000 under $200,000",0,0,0,0,0,0
78879,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78880,,676,95,215,208,14900,2237
78880,"$1 under $25,000",338,0,0,0,619,59
78880,"$25,000 under $50,000",182,52,0,115,3021,277
78880,"$50,000 under $75,000",76,0,215,0,2998,364
78880,"$75,000 under $100,000",34,43,0,93,2078,284
78880,"$100,000 under $200,000",46,0,0,0,6184,1253
78880,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78881,,965,179,413,246,21075,2925
78881,"$1 under $25,000",496,42,0,38,1012,82
78881,"$25,000 under $50,000",245,0,0,0,4168,353
78881,"$50,000 under $75,000",109,62,240,48,4276,476
78881,"$75,000 under $100,000",47,0,0,0,2905,382
78881,"$100,000 under $200,000",68,75,173,160,8714,1632
78881,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78883,,121,92,0,73,4734,775
78883,"$1 under $25,000",46,0,0,0,151,50
78883,"$25,000 under $50,000",23,0,0,0,372,0
78883,"$50,000 under $75,000",52,92,0,73,4211,725
78883,"$75,000 under $100,000",0,0,0,0,0,0
78883,"$100,000 under $200,000",0,0,0,0,0,0
78883,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78884,,516,360,499,463,17179,2663
78884,"$1 under $25,000",217,0,132,0,396,37
78884,"$25,000 under $50,000",133,103,0,131,2324,223
78884,"$50,000 under $75,000",68,120,192,157,2754,335
78884,"$75,000 under $100,000",41,0,0,0,2504,317
78884,"$100,000 under $200,000",57,137,175,175,9201,1751
78884,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78886,,239,0,0,0,6972,1029
78886,"$1 under $25,000",101,0,0,0,240,21
78886,"$25,000 under $50,000",66,0,0,0,1257,135
78886,"$50,000 under $75,000",30,0,0,0,1138,138
78886,"$75,000 under $100,000",42,0,0,0,4337,735
78886,"$100,000 under $200,000",0,0,0,0,0,0
78886,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78931,,140,105,0,15,3629,494
78931,"$1 under $25,000",58,0,0,15,98,9
78931,"$25,000 under $50,000",29,105,0,0,490,52
78931,"$50,000 under $75,000",53,0,0,0,3041,433
78931,"$75,000 under $100,000",0,0,0,0,0,0
78931,"$100,000 under $200,000",0,0,0,0,0,0
78931,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78932,,355,297,599,187,16590,2773
78932,"$1 under $25,000",114,0,0,0,370,32
78932,"$25,000 under $50,000",83,0,197,76,1648,185
78932,"$50,000 under $75,000",59,106,0,0,2438,276
78932,"$75,000 under $100,000",42,0,0,0,2746,373
78932,"$100,000 under $200,000",57,191,402,111,9388,1907
78932,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78933,,675,613,1314,711,36121,6829
78933,"$1 under $25,000",232,0,250,0,579,52
78933,"$25,000 under $50,000",134,120,0,83,2637,290
78933,"$50,000 under $75,000",107,70,312,153,4302,558
78933,"$75,000 under $100,000",72,61,0,0,4475,579
78933,"$100,000 under $200,000",88,147,272,149,9747,1657
78933,"$200,000 or more",42,215,480,326,14381,3693
,,,,,,,
78934,,3188,1877,2902,2414,123847,21556
78934,"$1 under $25,000",1403,136,125,107,3539,319
78934,"$25,000 under $50,000",750,210,323,195,13865,1396
78934,"$50,000 under $75,000",424,275,520,257,16837,2039
78934,"$75,000 under $100,000",249,237,376,314,15531,1970
78934,"$100,000 under $200,000",295,636,1180,642,31829,5486
78934,"$200,000 or more",67,383,378,899,42246,10346
,,,,,,,
78935,,398,329,660,293,16427,2985
78935,"$1 under $25,000",169,0,0,0,361,32
78935,"$25,000 under $50,000",81,0,259,94,1489,141
78935,"$50,000 under $75,000",44,113,0,0,1703,184
78935,"$75,000 under $100,000",34,0,0,0,2007,238
78935,"$100,000 under $200,000",70,216,401,199,10867,2390
78935,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78938,,171,32,0,30,4656,573
78938,"$1 under $25,000",68,0,0,0,136,9
78938,"$25,000 under $50,000",55,32,0,30,932,89
78938,"$50,000 under $75,000",48,0,0,0,3588,475
78938,"$75,000 under $100,000",0,0,0,0,0,0
78938,"$100,000 under $200,000",0,0,0,0,0,0
78938,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78940,,872,591,841,612,36693,6621
78940,"$1 under $25,000",328,61,0,65,670,60
78940,"$25,000 under $50,000",217,94,210,75,4285,494
78940,"$50,000 under $75,000",134,127,329,108,5421,671
78940,"$75,000 under $100,000",88,0,0,0,5562,698
78940,"$100,000 under $200,000",78,133,302,364,7868,1238
78940,"$200,000 or more",27,176,0,0,12887,3460
,,,,,,,
78941,,1264,638,1176,686,43843,7523
78941,"$1 under $25,000",548,94,127,99,1418,124
